GeneSym,source_desc,protein,cell,Tissue,target_id,weight
VPS16,na,64601,A498,kidney,-666,-1
ZNF343,na,79175,A498,kidney,-666,-1
PTPRA,na,5786,A498,kidney,-666,-1
TRMT6,na,51605,A498,kidney,-666,-1
SLX4IP,na,128710,A498,kidney,-666,-1
VIL1,na,7429,A498,kidney,-666,-1
GIPC2,na,54810,A498,kidney,-666,-1
FOXA3,na,3171,A498,kidney,-666,-1
TRAK1,na,22906,A498,kidney,-666,-1
INPP1,na,3628,A498,kidney,-666,-1
LCN12,na,286256,A498,kidney,-666,-1
CALM1,na,801,A498,kidney,-666,-1
FGG,na,2266,A498,kidney,-666,-1
RBP2,na,5948,A498,kidney,-666,-1
GPAM,na,57678,A498,kidney,-666,-1
SPRR3,na,6707,A498,kidney,-666,-1
DAAM1,na,23002,A498,kidney,-666,-1
MBIP,na,51562,A498,kidney,-666,-1
WDR11,na,55717,A498,kidney,-666,-1
SLC20A2,na,6575,A498,kidney,-666,-1
MTO1,na,25821,A498,kidney,-666,-1
ZBTB11,na,27107,A498,kidney,-666,-1
NXF3,na,56000,A498,kidney,-666,-1
FRAT1,na,10023,A498,kidney,-666,-1
MED13L,na,23389,A498,kidney,-666,-1
WDR33,na,55339,A498,kidney,-666,-1
CD96,na,10225,A498,kidney,-666,-1
CCR9,na,10803,A498,kidney,-666,-1
DENND6A,na,201627,A498,kidney,-666,-1
CROCCP2,na,84809,A498,kidney,-666,-1
NGLY1,na,55768,A498,kidney,-666,-1
RSBN1,na,54665,A498,kidney,-666,-1
PDCD7,na,10081,A498,kidney,-666,-1
NUMA1,na,4926,A498,kidney,-666,-1
CCDC174,na,51244,A498,kidney,-666,-1
SNRK,na,54861,A498,kidney,-666,-1
RBM6,na,10180,A498,kidney,-666,-1
CCDC66,na,285331,A498,kidney,-666,-1
RSRC2,na,65117,A498,kidney,-666,-1
EIF4G3,na,8672,A498,kidney,-666,-1
METAP2,na,10988,A498,kidney,-666,-1
S100Z,na,170591,A498,kidney,-666,-1
EYA3,na,2140,A498,kidney,-666,-1
DENND4A,na,10260,A498,kidney,-666,-1
LAPTM5,na,7805,A498,kidney,-666,-1
PRDM2,na,7799,A498,kidney,-666,-1
UBE2J1,na,51465,A498,kidney,-666,-1
TBCEL,na,219899,A498,kidney,-666,-1
PIGM,na,93183,A498,kidney,-666,-1
LCORL,na,254251,A498,kidney,-666,-1
PSTK,na,118672,A498,kidney,-666,-1
BCOR,na,54880,A498,kidney,-666,-1
EFTUD1,na,79631,A498,kidney,-666,-1
FAM71C,na,196472,A498,kidney,-666,-1
LALBA,na,3906,A498,kidney,-666,-1
TSPYL2,na,64061,A498,kidney,-666,-1
KIF5A,na,3798,A498,kidney,-666,-1
ZP4,na,57829,A498,kidney,-666,-1
LHX4,na,89884,A498,kidney,-666,-1
TRPC7,na,57113,A498,kidney,-666,-1
USP26,na,83844,A498,kidney,-666,-1
C15orf43,na,145645,A498,kidney,-666,-1
RBM14,na,10432,A498,kidney,-666,-1
NCAPD3,na,23310,A498,kidney,-666,-1
RAD51AP1,na,10635,A498,kidney,-666,-1
FANCB,na,2187,A498,kidney,-666,-1
VRK1,na,7443,A498,kidney,-666,-1
ABCB7,na,22,A498,kidney,-666,-1
PIGA,na,5277,A498,kidney,-666,-1
ANAPC7,na,51434,A498,kidney,-666,-1
PPTC7,na,160760,A498,kidney,-666,-1
CEP83,na,51134,A498,kidney,-666,-1
EDRF1,na,26098,A498,kidney,-666,-1
PPP1R2,na,5504,A498,kidney,-666,-1
NXF1,na,10482,A498,kidney,-666,-1
FANCE,na,2178,A498,kidney,-666,-1
NR1I3,na,9970,A498,kidney,-666,-1
RNF34,na,80196,A498,kidney,-666,-1
LYRM2,na,57226,A498,kidney,-666,-1
KATNA1,na,11104,A498,kidney,-666,-1
AMD1,na,262,A498,kidney,-666,-1
CDC40,na,51362,A498,kidney,-666,-1
ZUFSP,na,221302,A498,kidney,-666,-1
CASP8AP2,na,9994,A498,kidney,-666,-1
PHIP,na,55023,A498,kidney,-666,-1
RP2,na,6102,A498,kidney,-666,-1
YEATS4,na,8089,A498,kidney,-666,-1
INTS4,na,92105,A498,kidney,-666,-1
C11orf30,na,56946,A498,kidney,-666,-1
NPAT,na,4863,A498,kidney,-666,-1
DCUN1D5,na,84259,A498,kidney,-666,-1
C11orf73,na,51501,A498,kidney,-666,-1
EED,na,8726,A498,kidney,-666,-1
MED17,na,9440,A498,kidney,-666,-1
ACAD8,na,27034,A498,kidney,-666,-1
COX8A,na,1351,A498,kidney,-666,-1
NAA40,na,79829,A498,kidney,-666,-1
DPF2,na,5977,A498,kidney,-666,-1
EIF1AD,na,84285,A498,kidney,-666,-1
FIBP,na,9158,A498,kidney,-666,-1
RBM4,na,5936,A498,kidney,-666,-1
CLP1,na,10978,A498,kidney,-666,-1
MED19,na,219541,A498,kidney,-666,-1
HNRNPUL2,na,221092,A498,kidney,-666,-1
TRNT1,na,51095,A498,kidney,-666,-1
RPP14,na,11102,A498,kidney,-666,-1
RAF1,na,5894,A498,kidney,-666,-1
DYNC1LI1,na,51143,A498,kidney,-666,-1
ZNF473,na,25888,A498,kidney,-666,-1
TAF11,na,6882,A498,kidney,-666,-1
TBCC,na,6903,A498,kidney,-666,-1
UBR2,na,23304,A498,kidney,-666,-1
LYRM4,na,57128,A498,kidney,-666,-1
CDC5L,na,988,A498,kidney,-666,-1
ZNF451,na,26036,A498,kidney,-666,-1
BRD2,na,6046,A498,kidney,-666,-1
WRNIP1,na,56897,A498,kidney,-666,-1
PRPF4B,na,8899,A498,kidney,-666,-1
RANBP9,na,10048,A498,kidney,-666,-1
ZNF184,na,7738,A498,kidney,-666,-1
AGO3,na,192669,A498,kidney,-666,-1
ZNF684,na,127396,A498,kidney,-666,-1
WRAP73,na,49856,A498,kidney,-666,-1
PANK4,na,55229,A498,kidney,-666,-1
C10orf88,na,80007,A498,kidney,-666,-1
C2orf69,na,205327,A498,kidney,-666,-1
PRKRA,na,8575,A498,kidney,-666,-1
ARMC8,na,25852,A498,kidney,-666,-1
EIF2B2,na,8892,A498,kidney,-666,-1
ALKBH1,na,8846,A498,kidney,-666,-1
GLRX5,na,51218,A498,kidney,-666,-1
WDR20,na,91833,A498,kidney,-666,-1
RBM25,na,58517,A498,kidney,-666,-1
RCOR1,na,23186,A498,kidney,-666,-1
PAPOLA,na,10914,A498,kidney,-666,-1
CPSF2,na,53981,A498,kidney,-666,-1
ATXN3,na,4287,A498,kidney,-666,-1
MARK3,na,4140,A498,kidney,-666,-1
VCPKMT,na,79609,A498,kidney,-666,-1
FANCM,na,57697,A498,kidney,-666,-1
L2HGDH,na,79944,A498,kidney,-666,-1
KLHL28,na,54813,A498,kidney,-666,-1
FBXO33,na,254170,A498,kidney,-666,-1
MAPK1IP1L,na,93487,A498,kidney,-666,-1
SOCS4,na,122809,A498,kidney,-666,-1
ATG2B,na,55102,A498,kidney,-666,-1
AREL1,na,9870,A498,kidney,-666,-1
BRMS1L,na,84312,A498,kidney,-666,-1
RALGAPA1,na,253959,A498,kidney,-666,-1
NUBPL,na,80224,A498,kidney,-666,-1
SPTSSA,na,171546,A498,kidney,-666,-1
DNAAF2,na,55172,A498,kidney,-666,-1
DBR1,na,51163,A498,kidney,-666,-1
HINT3,na,135114,A498,kidney,-666,-1
DIS3L2,na,129563,A498,kidney,-666,-1
PEX1,na,5189,A498,kidney,-666,-1
ZNF786,na,136051,A498,kidney,-666,-1
TRAPPC2,na,6399,A498,kidney,-666,-1
TECPR2,na,9895,A498,kidney,-666,-1
SEH1L,na,81929,A498,kidney,-666,-1
CEP192,na,55125,A498,kidney,-666,-1
CEP76,na,79959,A498,kidney,-666,-1
PTPN2,na,5771,A498,kidney,-666,-1
NAPG,na,8774,A498,kidney,-666,-1
ZFR,na,51663,A498,kidney,-666,-1
FGFR1OP2,na,26127,A498,kidney,-666,-1
RAPGEF4,na,11069,A498,kidney,-666,-1
PCDH8,na,5100,A498,kidney,-666,-1
USP11,na,8237,A498,kidney,-666,-1
CTNNA2,na,1496,A498,kidney,-666,-1
AGTPBP1,na,23287,A498,kidney,-666,-1
HTR1E,na,3354,A498,kidney,-666,-1
ZNF197,na,10168,A498,kidney,-666,-1
UBQLN2,na,29978,A498,kidney,-666,-1
ZNF250,na,58500,A498,kidney,-666,-1
BTG3,na,10950,A498,kidney,-666,-1
CCDC158,na,339965,A498,kidney,-666,-1
HDHD2,na,84064,A498,kidney,-666,-1
ZNF614,na,80110,A498,kidney,-666,-1
ZNF551,na,90233,A498,kidney,-666,-1
ZNF493,na,284443,A498,kidney,-666,-1
ZNF559,na,84527,A498,kidney,-666,-1
ZNF430,na,80264,A498,kidney,-666,-1
ZNF708,na,7562,A498,kidney,-666,-1
ZNF468,na,90333,A498,kidney,-666,-1
ZNF816,na,125893,A498,kidney,-666,-1
ZNF160,na,90338,A498,kidney,-666,-1
ZNF700,na,90592,A498,kidney,-666,-1
ZNF440,na,126070,A498,kidney,-666,-1
CDH10,na,1008,A498,kidney,-666,-1
RMND5B,na,64777,A498,kidney,-666,-1
IQCA1,na,79781,A498,kidney,-666,-1
ZADH2,na,284273,A498,kidney,-666,-1
ATR,na,545,A498,kidney,-666,-1
PIK3CA,na,5290,A498,kidney,-666,-1
TBCCD1,na,55171,A498,kidney,-666,-1
SENP2,na,59343,A498,kidney,-666,-1
SYNPO2L,na,79933,ACHN,kidney,-666,-1
TPM4,na,7171,ACHN,kidney,-666,-1
HTR2A,na,3356,ACHN,kidney,-666,-1
DRD1,na,1812,ACHN,kidney,-666,-1
TEX36,na,387718,ACHN,kidney,-666,-1
CHIC2,na,26511,ACHN,kidney,-666,-1
KIZ,na,55857,ACHN,kidney,-666,-1
ART3,na,419,ACHN,kidney,-666,-1
ATP7A,na,538,ACHN,kidney,-666,-1
MECP2,na,4204,ACHN,kidney,-666,-1
MYADM,na,91663,ACHN,kidney,-666,-1
HLCS,na,3141,ACHN,kidney,-666,-1
BBOX1,na,8424,ACHN,kidney,-666,-1
SERTAD3,na,29946,ACHN,kidney,-666,-1
SAMD4B,na,55095,ACHN,kidney,-666,-1
FAM110A,na,83541,ACHN,kidney,-666,-1
SAYSD1,na,55776,ACHN,kidney,-666,-1
AAR2,na,25980,ACHN,kidney,-666,-1
SCAND1,na,51282,ACHN,kidney,-666,-1
CPNE1,na,8904,ACHN,kidney,-666,-1
ACOT8,na,10005,ACHN,kidney,-666,-1
SS18L1,na,26039,ACHN,kidney,-666,-1
GID8,na,54994,ACHN,kidney,-666,-1
MTG2,na,26164,ACHN,kidney,-666,-1
UBOX5,na,22888,ACHN,kidney,-666,-1
MEP1A,na,4224,ACHN,kidney,-666,-1
MYH7B,na,57644,ACHN,kidney,-666,-1
WIF1,na,11197,ACHN,kidney,-666,-1
MTA2,na,9219,ACHN,kidney,-666,-1
FAM160A2,na,84067,ACHN,kidney,-666,-1
THPO,na,7066,ACHN,kidney,-666,-1
ORM2,na,5005,ACHN,kidney,-666,-1
CKMT2,na,1160,ACHN,kidney,-666,-1
SULT1E1,na,6783,ACHN,kidney,-666,-1
ATP4A,na,495,ACHN,kidney,-666,-1
PPFIA1,na,8500,ACHN,kidney,-666,-1
TMEM189,na,387521,ACHN,kidney,-666,-1
NALCN,na,259232,ACHN,kidney,-666,-1
SLC1A3,na,6507,ACHN,kidney,-666,-1
TMEM59,na,9528,ACHN,kidney,-666,-1
USP20,na,10868,ACHN,kidney,-666,-1
ZBTB48,na,3104,ACHN,kidney,-666,-1
ZFY,na,7544,ACHN,kidney,-666,-1
ZNF266,na,10781,ACHN,kidney,-666,-1
PARVG,na,64098,ACHN,kidney,-666,-1
MLC1,na,23209,ACHN,kidney,-666,-1
FES,na,2242,ACHN,kidney,-666,-1
FCAR,na,2204,ACHN,kidney,-666,-1
LPO,na,4025,ACHN,kidney,-666,-1
PHF7,na,51533,ACHN,kidney,-666,-1
C4orf33,na,132321,ACHN,kidney,-666,-1
ZNF445,na,353274,ACHN,kidney,-666,-1
MSL2,na,55167,ACHN,kidney,-666,-1
PARP15,na,165631,ACHN,kidney,-666,-1
PITPNC1,na,26207,ACHN,kidney,-666,-1
DNAJB7,na,150353,ACHN,kidney,-666,-1
C20orf196,na,149840,ACHN,kidney,-666,-1
PRDM10,na,56980,ACHN,kidney,-666,-1
PPP2R3B,na,28227,ACHN,kidney,-666,-1
NIN,na,51199,ACHN,kidney,-666,-1
SLC25A42,na,284439,ACHN,kidney,-666,-1
NCOA3,na,8202,ACHN,kidney,-666,-1
GPCPD1,na,56261,ACHN,kidney,-666,-1
APBA3,na,9546,ACHN,kidney,-666,-1
PRDM2,na,7799,ACHN,kidney,-666,-1
HIST1H2BB,na,3018,ACHN,kidney,-666,-1
FOCAD,na,54914,ACHN,kidney,-666,-1
KLHL9,na,55958,ACHN,kidney,-666,-1
GK,na,2710,ACHN,kidney,-666,-1
SYVN1,na,84447,ACHN,kidney,-666,-1
PPIB,na,5479,ACHN,kidney,-666,-1
C11orf71,na,54494,ACHN,kidney,-666,-1
GRK6,na,2870,ACHN,kidney,-666,-1
COPG1,na,22820,ACHN,kidney,-666,-1
RPN1,na,6184,ACHN,kidney,-666,-1
SMG7,na,9887,ACHN,kidney,-666,-1
MAGEB18,na,286514,ACHN,kidney,-666,-1
TRIM52,na,84851,ACHN,kidney,-666,-1
TAF1,na,6872,ACHN,kidney,-666,-1
C2orf73,na,129852,ACHN,kidney,-666,-1
SEMG2,na,6407,ACHN,kidney,-666,-1
TMC1,na,117531,ACHN,kidney,-666,-1
DNAH17,na,8632,ACHN,kidney,-666,-1
CACNG1,na,786,ACHN,kidney,-666,-1
BCL2L10,na,10017,ACHN,kidney,-666,-1
IGLV3-25,na,28793,ACHN,kidney,-666,-1
PSPN,na,5623,ACHN,kidney,-666,-1
ZNF414,na,84330,ACHN,kidney,-666,-1
PAGE5,na,90737,ACHN,kidney,-666,-1
ZNF707,na,286075,ACHN,kidney,-666,-1
GMEB1,na,10691,ACHN,kidney,-666,-1
CCKAR,na,886,ACHN,kidney,-666,-1
KCNIP2,na,30819,ACHN,kidney,-666,-1
FBXO45,na,200933,ACHN,kidney,-666,-1
HMGB3P1,na,128872,ACHN,kidney,-666,-1
LSM14B,na,149986,ACHN,kidney,-666,-1
GNL1,na,2794,ACHN,kidney,-666,-1
PPP1R10,na,5514,ACHN,kidney,-666,-1
FANCE,na,2178,ACHN,kidney,-666,-1
SSBP3,na,23648,ACHN,kidney,-666,-1
RSF1,na,51773,ACHN,kidney,-666,-1
NDUFC2,na,4718,ACHN,kidney,-666,-1
COX8A,na,1351,ACHN,kidney,-666,-1
PCNXL3,na,399909,ACHN,kidney,-666,-1
AIP,na,9049,ACHN,kidney,-666,-1
KDM2A,na,22992,ACHN,kidney,-666,-1
BRK1,na,55845,ACHN,kidney,-666,-1
PPP4R2,na,151987,ACHN,kidney,-666,-1
ZNF473,na,25888,ACHN,kidney,-666,-1
POLM,na,27434,ACHN,kidney,-666,-1
ATF6B,na,1388,ACHN,kidney,-666,-1
TBCC,na,6903,ACHN,kidney,-666,-1
BRD2,na,6046,ACHN,kidney,-666,-1
ZBTB43,na,23099,ACHN,kidney,-666,-1
DBP,na,1628,ACHN,kidney,-666,-1
CYHR1,na,50626,ACHN,kidney,-666,-1
ZNF34,na,80778,ACHN,kidney,-666,-1
RLF,na,6018,ACHN,kidney,-666,-1
KDM1A,na,23028,ACHN,kidney,-666,-1
CTNNBIP1,na,56998,ACHN,kidney,-666,-1
PCGF3,na,10336,ACHN,kidney,-666,-1
SCFD2,na,152579,ACHN,kidney,-666,-1
ITCH,na,83737,ACHN,kidney,-666,-1
MPC1,na,51660,ACHN,kidney,-666,-1
AGO2,na,27161,ACHN,kidney,-666,-1
DDX17,na,10521,ACHN,kidney,-666,-1
ZNF41,na,7592,ACHN,kidney,-666,-1
WDR70,na,55100,ACHN,kidney,-666,-1
DACH2,na,117154,ACHN,kidney,-666,-1
TXNDC16,na,57544,ACHN,kidney,-666,-1
SYNGR4,na,23546,ACHN,kidney,-666,-1
MYT1L,na,23040,ACHN,kidney,-666,-1
PHOX2A,na,401,ACHN,kidney,-666,-1
SLC10A4,na,201780,ACHN,kidney,-666,-1
GPC2,na,221914,ACHN,kidney,-666,-1
CRABP1,na,1381,ACHN,kidney,-666,-1
ZFP14,na,57677,ACHN,kidney,-666,-1
RBM4B,na,83759,ACHN,kidney,-666,-1
PKNOX1,na,5316,ACHN,kidney,-666,-1
FAM184B,na,27146,ACHN,kidney,-666,-1
L1TD1,na,54596,ACHN,kidney,-666,-1
RPGRIP1,na,57096,ACHN,kidney,-666,-1
ZNF383,na,163087,ACHN,kidney,-666,-1
ZNF569,na,148266,ACHN,kidney,-666,-1
ZNF649,na,65251,ACHN,kidney,-666,-1
ZNF426,na,79088,ACHN,kidney,-666,-1
ZNF468,na,90333,ACHN,kidney,-666,-1
MSTN,na,2660,ACHN,kidney,-666,-1
ZXDC,na,79364,ACHN,kidney,-666,-1
XXYLT1,na,152002,ACHN,kidney,-666,-1
NCBP2,na,22916,ACHN,kidney,-666,-1
FYTTD1,na,84248,ACHN,kidney,-666,-1
SENP5,na,205564,ACHN,kidney,-666,-1
EIF4A2,na,1974,ACHN,kidney,-666,-1
C11orf87,na,399947,SKOV3,ovary,-666,-1
ARHGAP20,na,57569,SKOV3,ovary,-666,-1
GRIN2A,na,2903,SKOV3,ovary,-666,-1
FDXR,na,2232,SKOV3,ovary,-666,-1
ERC1,na,23085,SKOV3,ovary,-666,-1
MLH1,na,4292,SKOV3,ovary,-666,-1
TRIM63,na,84676,SKOV3,ovary,-666,-1
WDR63,na,126820,SKOV3,ovary,-666,-1
MPZ,na,4359,SKOV3,ovary,-666,-1
CNTN6,na,27255,SKOV3,ovary,-666,-1
ABCB4,na,5244,SKOV3,ovary,-666,-1
SUFU,na,51684,SKOV3,ovary,-666,-1
BZW2,na,28969,SKOV3,ovary,-666,-1
NUDT19,na,390916,SKOV3,ovary,-666,-1
LRRFIP2,na,9209,SKOV3,ovary,-666,-1
SLC6A6,na,6533,SKOV3,ovary,-666,-1
GGCT,na,79017,SKOV3,ovary,-666,-1
CABLES2,na,81928,SKOV3,ovary,-666,-1
LINC00238,na,440184,SKOV3,ovary,-666,-1
TM4SF20,na,79853,SKOV3,ovary,-666,-1
C1GALT1,na,56913,SKOV3,ovary,-666,-1
PAH,na,5053,SKOV3,ovary,-666,-1
UGT2B4,na,7363,SKOV3,ovary,-666,-1
EBP,na,10682,SKOV3,ovary,-666,-1
ZNF750,na,79755,SKOV3,ovary,-666,-1
MINK1,na,50488,SKOV3,ovary,-666,-1
LMTK2,na,22853,SKOV3,ovary,-666,-1
MXD1,na,4084,SKOV3,ovary,-666,-1
IMPDH2,na,3615,SKOV3,ovary,-666,-1
LETMD1,na,25875,SKOV3,ovary,-666,-1
LRRC41,na,10489,SKOV3,ovary,-666,-1
HTRA2,na,27429,SKOV3,ovary,-666,-1
IRX1,na,79192,SKOV3,ovary,-666,-1
LRRC7,na,57554,SKOV3,ovary,-666,-1
ATP8B4,na,79895,SKOV3,ovary,-666,-1
NLRP3,na,114548,SKOV3,ovary,-666,-1
NXF3,na,56000,SKOV3,ovary,-666,-1
PCP2,na,126006,SKOV3,ovary,-666,-1
ZSCAN25,na,221785,SKOV3,ovary,-666,-1
ZAP70,na,7535,SKOV3,ovary,-666,-1
TNKS2,na,80351,SKOV3,ovary,-666,-1
VPREB1,na,7441,SKOV3,ovary,-666,-1
CMTM2,na,146225,SKOV3,ovary,-666,-1
KMT2E,na,55904,SKOV3,ovary,-666,-1
AUTS2,na,26053,SKOV3,ovary,-666,-1
EAF2,na,55840,SKOV3,ovary,-666,-1
UBE2G1,na,7326,SKOV3,ovary,-666,-1
P2RY12,na,64805,SKOV3,ovary,-666,-1
SHCBP1L,na,81626,SKOV3,ovary,-666,-1
LRRC75A-AS1,na,125144,SKOV3,ovary,-666,-1
SLC43A2,na,124935,SKOV3,ovary,-666,-1
SAMD3,na,154075,SKOV3,ovary,-666,-1
MIOS,na,54468,SKOV3,ovary,-666,-1
TNFSF11,na,8600,SKOV3,ovary,-666,-1
HIST1H2AB,na,8335,SKOV3,ovary,-666,-1
HIST1H2BL,na,8340,SKOV3,ovary,-666,-1
STRIP2,na,57464,SKOV3,ovary,-666,-1
GK,na,2710,SKOV3,ovary,-666,-1
RYR2,na,6262,SKOV3,ovary,-666,-1
ATG4A,na,115201,SKOV3,ovary,-666,-1
MCEE,na,84693,SKOV3,ovary,-666,-1
MACROD1,na,28992,SKOV3,ovary,-666,-1
SMG7,na,9887,SKOV3,ovary,-666,-1
GARS,na,2617,SKOV3,ovary,-666,-1
CARS,na,833,SKOV3,ovary,-666,-1
GOT1,na,2805,SKOV3,ovary,-666,-1
TOMM40L,na,84134,SKOV3,ovary,-666,-1
SRR,na,63826,SKOV3,ovary,-666,-1
GNAT3,na,346562,SKOV3,ovary,-666,-1
PCDH11X,na,27328,SKOV3,ovary,-666,-1
PDE8B,na,8622,SKOV3,ovary,-666,-1
LAG3,na,3902,SKOV3,ovary,-666,-1
AMIGO3,na,386724,SKOV3,ovary,-666,-1
SLC9A3,na,6550,SKOV3,ovary,-666,-1
OPRL1,na,4987,SKOV3,ovary,-666,-1
NEURL4,na,84461,SKOV3,ovary,-666,-1
TP53,na,7157,SKOV3,ovary,-666,-1
AP5Z1,na,9907,SKOV3,ovary,-666,-1
IQCF2,na,389123,SKOV3,ovary,-666,-1
ELF5,na,2001,SKOV3,ovary,-666,-1
AQP4,na,361,SKOV3,ovary,-666,-1
SPATA22,na,84690,SKOV3,ovary,-666,-1
FAM81B,na,153643,SKOV3,ovary,-666,-1
ZFYVE27,na,118813,SKOV3,ovary,-666,-1
HEATR5B,na,54497,SKOV3,ovary,-666,-1
NCAPD2,na,9918,SKOV3,ovary,-666,-1
PHF14,na,9678,SKOV3,ovary,-666,-1
TMEM180,na,79847,SKOV3,ovary,-666,-1
FKBP4,na,2288,SKOV3,ovary,-666,-1
ZC3H8,na,84524,SKOV3,ovary,-666,-1
GFM1,na,85476,SKOV3,ovary,-666,-1
GLP2R,na,9340,SKOV3,ovary,-666,-1
SMARCC1,na,6599,SKOV3,ovary,-666,-1
SLC25A38,na,54977,SKOV3,ovary,-666,-1
PPIA,na,5478,SKOV3,ovary,-666,-1
FOXK1,na,221937,SKOV3,ovary,-666,-1
ANKRD18A,na,253650,SKOV3,ovary,-666,-1
BLOC1S2,na,282991,SKOV3,ovary,-666,-1
FOXR2,na,139628,SKOV3,ovary,-666,-1
MRPS25,na,64432,SKOV3,ovary,-666,-1
SS18L2,na,51188,SKOV3,ovary,-666,-1
ARIH2,na,10425,SKOV3,ovary,-666,-1
TCAIM,na,285343,SKOV3,ovary,-666,-1
ZNF460,na,10794,SKOV3,ovary,-666,-1
TSR1,na,55720,SKOV3,ovary,-666,-1
ELAC2,na,60528,SKOV3,ovary,-666,-1
ANKFY1,na,51479,SKOV3,ovary,-666,-1
DHX33,na,56919,SKOV3,ovary,-666,-1
METTL16,na,79066,SKOV3,ovary,-666,-1
INPP5K,na,51763,SKOV3,ovary,-666,-1
PRPSAP2,na,5636,SKOV3,ovary,-666,-1
APTX,na,54840,SKOV3,ovary,-666,-1
ZNF696,na,79943,SKOV3,ovary,-666,-1
DNTTIP2,na,30836,SKOV3,ovary,-666,-1
TMED5,na,50999,SKOV3,ovary,-666,-1
GTF2B,na,2959,SKOV3,ovary,-666,-1
C1orf52,na,148423,SKOV3,ovary,-666,-1
LRRC40,na,55631,SKOV3,ovary,-666,-1
RABGGTB,na,5876,SKOV3,ovary,-666,-1
EXOSC1,na,51013,SKOV3,ovary,-666,-1
CHUK,na,1147,SKOV3,ovary,-666,-1
PDCD11,na,22984,SKOV3,ovary,-666,-1
PPRC1,na,23082,SKOV3,ovary,-666,-1
RRP12,na,23223,SKOV3,ovary,-666,-1
TSSC1,na,7260,SKOV3,ovary,-666,-1
EAF1,na,85403,SKOV3,ovary,-666,-1
CCL25,na,6370,SKOV3,ovary,-666,-1
ATF7IP,na,55729,SKOV3,ovary,-666,-1
SFXN2,na,118980,SKOV3,ovary,-666,-1
POP7,na,10248,SKOV3,ovary,-666,-1
BUD31,na,8896,SKOV3,ovary,-666,-1
ZNHIT1,na,10467,SKOV3,ovary,-666,-1
FIS1,na,51024,SKOV3,ovary,-666,-1
CPSF4,na,10898,SKOV3,ovary,-666,-1
DUS4L,na,11062,SKOV3,ovary,-666,-1
PMPCB,na,9512,SKOV3,ovary,-666,-1
RSBN1L,na,222194,SKOV3,ovary,-666,-1
ING3,na,54556,SKOV3,ovary,-666,-1
DLD,na,1738,SKOV3,ovary,-666,-1
KRIT1,na,889,SKOV3,ovary,-666,-1
RBM48,na,84060,SKOV3,ovary,-666,-1
CCDC132,na,55610,SKOV3,ovary,-666,-1
GTPBP10,na,85865,SKOV3,ovary,-666,-1
ZNF394,na,84124,SKOV3,ovary,-666,-1
ZKSCAN5,na,23660,SKOV3,ovary,-666,-1
RINT1,na,60561,SKOV3,ovary,-666,-1
ORC5,na,5001,SKOV3,ovary,-666,-1
DNAJC2,na,27000,SKOV3,ovary,-666,-1
AKAP9,na,10142,SKOV3,ovary,-666,-1
WBSCR22,na,114049,SKOV3,ovary,-666,-1
BAZ1B,na,9031,SKOV3,ovary,-666,-1
CRCP,na,27297,SKOV3,ovary,-666,-1
TYW1,na,55253,SKOV3,ovary,-666,-1
ATP6V1F,na,9296,SKOV3,ovary,-666,-1
ABCF2,na,10061,SKOV3,ovary,-666,-1
NOM1,na,64434,SKOV3,ovary,-666,-1
SND1,na,27044,SKOV3,ovary,-666,-1
IFRD1,na,3475,SKOV3,ovary,-666,-1
ZNF277,na,11179,SKOV3,ovary,-666,-1
ZNF212,na,7988,SKOV3,ovary,-666,-1
ZNF282,na,8427,SKOV3,ovary,-666,-1
WIPI2,na,26100,SKOV3,ovary,-666,-1
EIF3B,na,8662,SKOV3,ovary,-666,-1
FTSJ2,na,29960,SKOV3,ovary,-666,-1
USP42,na,84132,SKOV3,ovary,-666,-1
NUPL2,na,11097,SKOV3,ovary,-666,-1
CYCS,na,54205,SKOV3,ovary,-666,-1
TWISTNB,na,221830,SKOV3,ovary,-666,-1
DDX56,na,54606,SKOV3,ovary,-666,-1
TBRG4,na,9238,SKOV3,ovary,-666,-1
AVL9,na,23080,SKOV3,ovary,-666,-1
COA1,na,55744,SKOV3,ovary,-666,-1
KLHL7,na,55975,SKOV3,ovary,-666,-1
TOMM7,na,54543,SKOV3,ovary,-666,-1
RP9,na,6100,SKOV3,ovary,-666,-1
RP9P,na,441212,SKOV3,ovary,-666,-1
NUDCD3,na,23386,SKOV3,ovary,-666,-1
TMED4,na,222068,SKOV3,ovary,-666,-1
SNX13,na,23161,SKOV3,ovary,-666,-1
CCT6A,na,908,SKOV3,ovary,-666,-1
PSPH,na,5723,SKOV3,ovary,-666,-1
DROSHA,na,29102,SKOV3,ovary,-666,-1
CCDC89,na,220388,SKOV3,ovary,-666,-1
PHB2,na,11331,SKOV3,ovary,-666,-1
NDUFA9,na,4704,SKOV3,ovary,-666,-1
NECAP1,na,25977,SKOV3,ovary,-666,-1
C2CD5,na,9847,SKOV3,ovary,-666,-1
CMAS,na,55907,SKOV3,ovary,-666,-1
LOH12CR1,na,118426,SKOV3,ovary,-666,-1
HOXC5,na,3222,SKOV3,ovary,-666,-1
TOX3,na,27324,SKOV3,ovary,-666,-1
FEV,na,54738,SKOV3,ovary,-666,-1
SOX11,na,6664,SKOV3,ovary,-666,-1
CUX2,na,23316,SKOV3,ovary,-666,-1
C7,na,730,SKOV3,ovary,-666,-1
RPAIN,na,84268,SKOV3,ovary,-666,-1
MNT,na,4335,SKOV3,ovary,-666,-1
